ID,Text
NDS_002-f-z.eaf, А потом пст  увидела кошку
NDS_002-f-z.eaf, нашу
NDS_002-f-z.eaf, чужую кошку
NDS_002-f-z.eaf, и за кошкой она бежала
NDS_002-f-z.eaf,бежала-бежала
NDS_002-f-z.eaf, а кошка
NDS_002-f-z.eaf,она  обиделась
NDS_002-f-z.eaf, и  спряталась  от нашей собачки
NDS_002-f-z.eaf, потом мы с папой искали эту собачку
NDS_002-f-z.eaf, потом нашли эту собачку.
NDS_002-f-z.eaf, Всё.
NDS_003-f-z.eaf,Мои птички летали вокруг
NDS_003-f-z.eaf, и вот смотрели
NDS_003-f-z.eaf, они были  такие си  се  красивые-красивые
NDS_003-f-z.eaf, и были све́тло- ээ синенькие.
NDS_003-f-z.eaf, И они летали
NDS_003-f-z.eaf,и сели  прямо на  ээ  на веточку
NDS_003-f-z.eaf, одна птичка
NDS_003-f-z.eaf,она х   захотела сесть на мь   на меня
NDS_003-f-z.eaf, и она села.
NDS_003-f-z.eaf, А потом  эти птички  улетели
NDS_003-f-z.eaf, а одна не хотела улетать
NDS_003-f-z.eaf, а она    осталась со мной
NDS_003-f-z.eaf,и залетела ко мне.
NDS_003-f-z.eaf, Я выпустила
NDS_003-f-z.eaf,а она опять ко мне полетела.
NDS_003-f-z.eaf, И она была такая  красивая  и маленькая.
NDS_003-f-z.eaf, Это всё уже
NDS_003-f-z.eaf, сон закончился.
NDS_004-m-z.eaf,Я один раз катался на лошади
NDS_004-m-z.eaf, потом  я 
NDS_004-m-z.eaf, потом она меня 
NDS_004-m-z.eaf,ээ потом я её остановил.
NDS_004-m-z.eaf,  И я с неё слез
NDS_004-m-z.eaf, и пошёл внутрь.
NDS_005-m-z.eaf,Мы с папой сидим на диване
NDS_005-m-z.eaf, и у  говорим.
NDS_005-m-z.eaf, А 
NDS_005-m-z.eaf, А мама    там  на кухне моет посуду.
NDS_005-m-z.eaf, И папа встал с дивана
NDS_005-m-z.eaf, и  тоже пошёл мыть посуду.
NDS_006-m-z.eaf,Мы с папой ехали по  ээ  по городу
NDS_006-m-z.eaf, потом мы вышли отдохнуть
NDS_006-m-z.eaf, и вдруг   приш 
NDS_006-m-z.eaf,и я пришёл к машине
NDS_006-m-z.eaf,а  а там  машины не было
NDS_006-m-z.eaf, и я пошёл дальше искать машину.
NDS_006-m-z.eaf, Вдруг  я увидел милиционера
NDS_006-m-z.eaf,и спросил у него:
NDS_006-m-z.eaf, как добраться до дому
NDS_006-m-z.eaf, и он ме 
NDS_006-m-z.eaf,  и он позвонил  домой
NDS_006-m-z.eaf,и  и они 
NDS_006-m-z.eaf, и за мной приехали
NDS_006-m-z.eaf,и отвезли домой.
NDS_007-m-z.eaf,И я 
NDS_007-m-z.eaf,ээ    И я шёл  один    по дороге.
NDS_007-m-z.eaf, Я шёл вперёд вперёд
NDS_007-m-z.eaf,и   и вдруг вижу
NDS_007-m-z.eaf,что там  чего-то сверкает.
NDS_007-m-z.eaf, И я уж как он 
NDS_007-m-z.eaf,И я бы враз  подошёл к нему
NDS_007-m-z.eaf, ну к этому дереву
NDS_007-m-z.eaf,у которого сверкало чего-то
NDS_007-m-z.eaf, я обошёл его вокруг
NDS_007-m-z.eaf,но там ничего не было
NDS_007-m-z.eaf, там был ла большая дыра
NDS_007-m-z.eaf,а я  туда  заглянул
NDS_007-m-z.eaf,а там тоже никого не было
NDS_007-m-z.eaf, пошёл к дру гому дереву
NDS_007-m-z.eaf, а вот там не было дыры.
NDS_007-m-z.eaf, И я  всё думал:
NDS_007-m-z.eaf, Ну кто же это  сверкал?
NDS_007-m-z.eaf, И я пошёл  к тому же дереву
NDS_007-m-z.eaf,где была большая дыра.
NDS_007-m-z.eaf, И вдруг я  туда заглянул
NDS_007-m-z.eaf,а там какой-то   а там какой-то  маленькое  маленькая     маленькое  маленькая   ма   маленький котёнок сидел.
NDS_007-m-z.eaf, И 
NDS_007-m-z.eaf, И его глаза сверкали.
NDS_007-m-z.eaf, Всё.
NDS_008-m-z.eaf,  Я-а с   я с дедом сидел один   одни на диване
NDS_008-m-z.eaf,дома никого не было
NDS_008-m-z.eaf, и вдруг я увидел
NDS_008-m-z.eaf,что к нам идёт    к нам приехала мама
NDS_008-m-z.eaf, и   и дед обрадовался
NDS_008-m-z.eaf,и я
NDS_008-m-z.eaf, но  это была не мама
NDS_008-m-z.eaf,   а   а бабушка
NDS_008-m-z.eaf, и  бабушка зашла к нам домой
NDS_008-m-z.eaf,и 
NDS_008-m-z.eaf,   а я   а я  ээ сидел на диване
NDS_008-m-z.eaf, и думал:
NDS_008-m-z.eaf, А когда мама приедет?
NDS_008-m-z.eaf,А она должна была приехать.
NDS_008-m-z.eaf, А бабушка пришла
NDS_008-m-z.eaf,и сказала:
NDS_008-m-z.eaf, что   что мама не приедет.
NDS_008-m-z.eaf, Всё.
NDS_009-f-z.eaf,гда  А   Аня  забирала меня из детского садика
NDS_009-f-z.eaf,мы с  ехали на автобусе.
NDS_009-f-z.eaf, Я первая села в автобус.
NDS_009-f-z.eaf, А тогда уже д   закрывались двери
NDS_009-f-z.eaf, и Аня не успела сесть.
NDS_009-f-z.eaf, И    когда     когда я приехала на нашу остановку
NDS_009-f-z.eaf, А она 
NDS_009-f-z.eaf, А Аня  быстро бегала.
NDS_009-f-z.eaf, Вот
NDS_009-f-z.eaf,и она тут же уже была  там
NDS_009-f-z.eaf, на нашей остановке.
NDS_009-f-z.eaf, И     когда я вышла
NDS_009-f-z.eaf,я сразу увидела её
NDS_009-f-z.eaf,и так обрадовалась!
NDS_009-f-z.eaf,И мы пошли домой.
NDS_010-m-z.eaf,Стоял я  с тётей Наташей возле двери
NDS_010-m-z.eaf, а мышь вот эта вот была в подвале.
NDS_010-m-z.eaf, Да
NDS_010-m-z.eaf, около подвала.
NDS_010-m-z.eaf, Ну вот
NDS_010-m-z.eaf, она на меня как поползла!
NDS_010-m-z.eaf, Я её ногой хотел убить
NDS_010-m-z.eaf, а потом  это рукой прихлопнуть
NDS_010-m-z.eaf, она меня в   вот сюда вот в руку укусила
NDS_010-m-z.eaf, мне тётя  рассказала
NDS_010-m-z.eaf, укус это  чего-то там надо 
NDS_010-m-z.eaf, и  чего-то  уколы делать...
NDS_010-m-z.eaf, ээ Вот
NDS_010-m-z.eaf,значит
NDS_010-m-z.eaf, я её  не прихлопнул до конца
NDS_010-m-z.eaf, хвост
NDS_010-m-z.eaf, она побежала куда-то
NDS_010-m-z.eaf,в подвал
NDS_010-m-z.eaf, кажется
NDS_010-m-z.eaf, а я её  там это 
NDS_010-m-z.eaf, потом  господи  какая-то  кошка что ли  её  хотела съесть
NDS_010-m-z.eaf, но нет
NDS_010-m-z.eaf, она её тоже укусила...
NDS_011-m-z.eaf,что я вырос
NDS_011-m-z.eaf, и  чего-то  ээ  дедушка мне отда́л свою машину
NDS_011-m-z.eaf, а себе купил новую
NDS_011-m-z.eaf, только лучше
NDS_011-m-z.eaf, какую-то там
NDS_011-m-z.eaf, уж не помню-у
NDS_011-m-z.eaf, “Жигули” кажется
NDS_011-m-z.eaf, семёрку.
NDS_011-m-z.eaf, Ну вот
NDS_011-m-z.eaf, и мы значит  стали 
NDS_011-m-z.eaf, у нас 
NDS_011-m-z.eaf, мы  стали жить  на третьей Шацкой
NDS_011-m-z.eaf,у нас там было два гаража
NDS_011-m-z.eaf, там  это с удобствами всё
NDS_011-m-z.eaf,мы там отделали с дедушкой
NDS_011-m-z.eaf, это как-то там 
NDS_011-m-z.eaf,   Вот
NDS_011-m-z.eaf,значит
NDS_011-m-z.eaf,мы там  жили жили...
NDS_011-m-z.eaf, Ну вот
NDS_011-m-z.eaf,значит
NDS_011-m-z.eaf, потом я  это  стал   у меня уже ээ другая кажется машина стала
NDS_011-m-z.eaf, чего-то я не помню уже  этот сон
NDS_011-m-z.eaf, другая кажется машина стала
NDS_011-m-z.eaf, вот
NDS_011-m-z.eaf, и это значит 
NDS_011-m-z.eaf, значит
NDS_011-m-z.eaf, ээ  ну
NDS_011-m-z.eaf, и  потом чего-то он  кончился
NDS_011-m-z.eaf, и другой кажется на́чался.
NDS_011-m-z.eaf, Чего-то я его уже  с отрывками помню с какими-то.
NDS_012-m-z.eaf,У меня вот зна  ээ значит такой был сон
NDS_012-m-z.eaf, ээ что я в церкви
NDS_012-m-z.eaf,   и ээ  играю там
NDS_012-m-z.eaf, мм  в какую-то игру
NDS_012-m-z.eaf, и  у меня там подружка
NDS_012-m-z.eaf, со мной
NDS_012-m-z.eaf,в церкви
NDS_012-m-z.eaf, мы играем там в игру
NDS_012-m-z.eaf, все молятся
NDS_012-m-z.eaf, и ээ  потом  такая  икона  очень красивая
NDS_012-m-z.eaf, очень-преочень
NDS_012-m-z.eaf, й-яркая такая!
NDS_012-m-z.eaf, ээ Такая большая!
NDS_012-m-z.eaf, Мне она очень понравилась
NDS_012-m-z.eaf, и  потом  ээ  с неба    вышел   ээ вышла   ээ  Богородица
NDS_012-m-z.eaf, и Иисус Хрис  тос
NDS_012-m-z.eaf,младенец
NDS_012-m-z.eaf, ещё  Бог  вышел.
NDS_012-m-z.eaf, И 
NDS_012-m-z.eaf, И они были  в церкви
NDS_012-m-z.eaf,и все  подошли к ним
NDS_012-m-z.eaf, и    стали гладить
NDS_012-m-z.eaf, младенца  по головке
NDS_012-m-z.eaf,   а    ээ   так  у младенца  был вот такой вот
NDS_012-m-z.eaf, ну светящийся
NDS_012-m-z.eaf, около головки
NDS_012-m-z.eaf, и  все радовались
NDS_012-m-z.eaf,что    эээ    родился  младенец Иисуса Христа.
NDS_012-m-z.eaf, Такой был сон.
NDS_012-m-z.eaf, Потом я  значит  тоже подошёл
NDS_012-m-z.eaf, и подержал его на руках.
NDS_012-m-z.eaf, А потом  сон кончился.
NDS_013-m-z.eaf,А ещё у меня был такой сон
NDS_013-m-z.eaf, ка   ээ  как я поссорился с друзьями   ээ с  подружкой
NDS_013-m-z.eaf, а  вот  ээ с другом не поссорился
NDS_013-m-z.eaf, и подружка
NDS_013-m-z.eaf, значит
NDS_013-m-z.eaf, и  та   её кто-то ээ  стукнул
NDS_013-m-z.eaf, и она попала в больниц цу
NDS_013-m-z.eaf, и я к ней чего-то хо   ходил
NDS_013-m-z.eaf, в больницу
NDS_013-m-z.eaf, это  она под капельницей лежала что ли
NDS_013-m-z.eaf, в реаним  мации
NDS_013-m-z.eaf, и вот  всё к ней приходил
NDS_013-m-z.eaf, и себя винил
NDS_013-m-z.eaf,что я поссорился с ней
NDS_013-m-z.eaf, и  думал
NDS_013-m-z.eaf,что  это из-за меня всё.
NDS_013-m-z.eaf, Вот.
NDS_013-m-z.eaf, И  потом  она  выздоровела
NDS_013-m-z.eaf, и  сказала
NDS_013-m-z.eaf, что это  не из-за мень 
NDS_013-m-z.eaf, я ей всё это рассказал
NDS_013-m-z.eaf, она сказала
NDS_013-m-z.eaf,что это не из-за меня
NDS_013-m-z.eaf,её стукнул  какой-то там мальчишка
NDS_013-m-z.eaf, и  она чего-то там  потеряла сознание что ли
NDS_013-m-z.eaf, а потом её  повезли в больницу.
NDS_013-m-z.eaf, А я в этом не был виноват
NDS_013-m-z.eaf, и потом мы с ней  снова подружились
NDS_013-m-z.eaf, и  начали вместе играть
NDS_013-m-z.eaf, так  во дворе играть
NDS_013-m-z.eaf, и всё
NDS_013-m-z.eaf,потом наверно чего-то оборвался там сон
NDS_013-m-z.eaf, и друго 
NDS_013-m-z.eaf, меня  разбудил
NDS_013-m-z.eaf, этот
NDS_013-m-z.eaf, телефон.
NDS_014-m-z.eaf,значит ээ  как я  иду ээ вот значит  с мамой на рынок
NDS_014-m-z.eaf,  на базар
NDS_014-m-z.eaf, и вот 
NDS_014-m-z.eaf, покупать там чего-то...
NDS_014-m-z.eaf,Она мне купила
NDS_014-m-z.eaf,   какую-то игрушку
NDS_014-m-z.eaf,   а потом она сказала мне стоять около этих игрушек
NDS_014-m-z.eaf,   и ушла куда-то
NDS_014-m-z.eaf, что-то себе покупать
NDS_014-m-z.eaf, а потом   ээ  нь   не вернулась
NDS_014-m-z.eaf,и я испугался
NDS_014-m-z.eaf, страшно мне было
NDS_014-m-z.eaf, и 
NDS_014-m-z.eaf, вот
NDS_014-m-z.eaf,значит
NDS_014-m-z.eaf, и     и я стал её искать по всему рынку
NDS_014-m-z.eaf, а потом  п  хотел идти домой
NDS_014-m-z.eaf, но  троллейбусов не было
NDS_014-m-z.eaf,а это всё было ночью
NDS_014-m-z.eaf,троллейбусов не было
NDS_014-m-z.eaf, и я потом мм  где-т  там  даже не спал
NDS_014-m-z.eaf, и  потом 
NDS_014-m-z.eaf, на 
NDS_014-m-z.eaf, значит
NDS_014-m-z.eaf, когда утро н   началось
NDS_014-m-z.eaf, я  приехал домой
NDS_014-m-z.eaf, и 
NDS_014-m-z.eaf, мм  а мама уже зво  звонила  там в милицию
NDS_014-m-z.eaf, и она очень сильно обрадовалась.
NDS_014-m-z.eaf, Там потом.
NDS_015-m-z.eaf,У меня  такой сон был
NDS_015-m-z.eaf, когда 
NDS_015-m-z.eaf,ээ что я вырос
NDS_015-m-z.eaf, ээ я  значит себе купил квартиру там
NDS_015-m-z.eaf,   мм ма   машину себе купил
NDS_015-m-z.eaf,  сдал  экзамен
NDS_015-m-z.eaf, по вождению
NDS_015-m-z.eaf, и  получил машину
NDS_015-m-z.eaf, ммм      и 
NDS_015-m-z.eaf, эээ значит
NDS_015-m-z.eaf, потом я  ээ значит  уже привык к этому
NDS_015-m-z.eaf, и  ко мне мама   я маму подвозил
NDS_015-m-z.eaf,там  мы с мамой на речке купались
NDS_015-m-z.eaf,   и  ээ  по том м ы  с 
NDS_015-m-z.eaf, и я значит  поехал  какой-то в гр  в другой город
NDS_015-m-z.eaf,отдыхать
NDS_015-m-z.eaf,   и потом  через  три  года вернулся только сюда
NDS_015-m-z.eaf, и мама обрадовалась сильно.
NDS_015-m-z.eaf, И всё
NDS_015-m-z.eaf, кончился.
NDS_016-m-z.eaf,Мы с мамой поех 
NDS_016-m-z.eaf, Это
NDS_016-m-z.eaf,мы с мамой поехали в А 
NDS_016-m-z.eaf, Мне приснился сон
NDS_016-m-z.eaf,будто мы с мамой поехали в Америку.
NDS_016-m-z.eaf, Был большой самолёт.
NDS_016-m-z.eaf,   Это был Боинг
NDS_016-m-z.eaf, шестьсот сорок семь
NDS_016-m-z.eaf, там было много этажей
NDS_016-m-z.eaf, это  бизнес-класс  и   и  дорогие классы
NDS_016-m-z.eaf, м   чем выше там по   мы поднимались с мамой
NDS_016-m-z.eaf,тем дороже мы платили.
NDS_016-m-z.eaf,   Ма  мы сь 
NDS_016-m-z.eaf, Мы ехали с мамой первым классом
NDS_016-m-z.eaf,это бизнес-класс.
NDS_016-m-z.eaf, О 
NDS_016-m-z.eaf, Туда надо пла   платить чет   это  четыреста восемьдесят долларов.
NDS_016-m-z.eaf, Ну
NDS_016-m-z.eaf, когда мы приехали в Америку
NDS_016-m-z.eaf, в каком-то роскошном отеле  я нач   начал спать.
NDS_016-m-z.eaf,   И м 
NDS_016-m-z.eaf,   Мне постоянно  не давали шумы на улице спать
NDS_016-m-z.eaf,потому что  на   на улице было много машин
NDS_016-m-z.eaf,и там 
NDS_016-m-z.eaf,   и много людей.
NDS_016-m-z.eaf, М 
NDS_016-m-z.eaf, Когда 
NDS_016-m-z.eaf, В тот день когда мы приехали
NDS_016-m-z.eaf,было ещё утро
NDS_016-m-z.eaf,и все вот собирались на работу
NDS_016-m-z.eaf,и уходили.
NDS_017-f-z.eaf,мне п  ээ приснился
NDS_017-f-z.eaf,что это  прие   приехал папа.
NDS_017-f-z.eaf, Я утром встаю в халате
NDS_017-f-z.eaf,Ну у нас в де  в деревне дом такой
NDS_017-f-z.eaf,да
NDS_017-f-z.eaf,   вот здесь дверь
NDS_017-f-z.eaf,ра  раньше была на улицу
NDS_017-f-z.eaf,там ступеньки.
NDS_017-f-z.eaf,   Ну мы эти ступеньки убрали
NDS_017-f-z.eaf,там веранду большую-большую сделали
NDS_017-f-z.eaf, и ещё одну дверь
NDS_017-f-z.eaf,а я 
NDS_017-f-z.eaf,я выхожу
NDS_017-f-z.eaf,А там у  на углу веранды у нас столик стои́т.
NDS_017-f-z.eaf,   ну мне приснилось
NDS_017-f-z.eaf,я выхожу
NDS_017-f-z.eaf,а папа там за этим столиком на скамейке сидит
NDS_017-f-z.eaf,чего-то пишет.
NDS_017-f-z.eaf, Потом у меня сон сорвался.
NDS_018-m-z.eaf,Это такой корабль
NDS_018-m-z.eaf,    хороший
NDS_018-m-z.eaf,красивый
NDS_018-m-z.eaf, одна сторона цветная его
NDS_018-m-z.eaf,а д ээ  ругая серая
NDS_018-m-z.eaf, не цветная.
NDS_018-m-z.eaf, Это был мм  и не плохой и не хороший сон.
NDS_018-m-z.eaf, На корабле был  жёлтый парус
NDS_018-m-z.eaf,на одной стороне
NDS_018-m-z.eaf, на второй   всё серое.
NDS_018-m-z.eaf, Серый  парус  и вот такая  вот штука:
NDS_018-m-z.eaf,Можно тут нарисовать вот?
NDS_018-m-z.eaf,вот корабль
NDS_018-m-z.eaf,   большой парус.
NDS_018-m-z.eaf, Вот
NDS_018-m-z.eaf,всё поделил пополам
NDS_018-m-z.eaf, эта сторона вся вот такая вот
NDS_018-m-z.eaf,серая
NDS_018-m-z.eaf, эта сторона 
NDS_018-m-z.eaf, А где другой карандаш?
NDS_018-m-z.eaf, эта сторона вся  такая:
NDS_018-m-z.eaf, коричнево-жёлтая.
NDS_018-m-z.eaf, И оранжевая
NDS_018-m-z.eaf, вот
NDS_018-m-z.eaf, такой корабль.
NDS_019-m-z.eaf,Сон снился
NDS_019-m-z.eaf,как я  в классе был
NDS_019-m-z.eaf, там и про класс про школу
NDS_019-m-z.eaf,про   про друзей...
NDS_019-m-z.eaf, Ну я там помню
NDS_019-m-z.eaf, что я там  ну с моим другом  разговаривал я...
NDS_019-m-z.eaf, Ну вот
NDS_019-m-z.eaf,потом   ну потом мы там  чего-то на физкультуре были
NDS_019-m-z.eaf,играли там.
NDS_019-m-z.eaf, Ну вот  чего-то.
NDS_019-m-z.eaf, Ну мы там вот так:
NDS_019-m-z.eaf, школа там
NDS_019-m-z.eaf,я класс ви   класс ну ви   ну видел там
NDS_019-m-z.eaf, там друзей...
NDS_020-m-z.eaf,Я подтягивался на турнике...
NDS_020-m-z.eaf, Потом я падаю вот
NDS_020-m-z.eaf, и  турник 
NDS_020-m-z.eaf,оказывается
NDS_020-m-z.eaf, оказался очень высоким!
NDS_020-m-z.eaf, И я падаю падаю падаю
NDS_020-m-z.eaf,думаю:
NDS_020-m-z.eaf,Разобьюсь сейчас!
NDS_020-m-z.eaf, А спускаюсь
NDS_020-m-z.eaf, прям страх
NDS_020-m-z.eaf,так что ногу прям свело там у меня!
NDS_020-m-z.eaf,   Я опускаюсь-опускаюсь
NDS_020-m-z.eaf,вроде всё медленней.
NDS_020-m-z.eaf, А потом когда я проснулся
NDS_020-m-z.eaf,я обнаружил
NDS_020-m-z.eaf,что у меня ногу свело.
NDS_021-m-z.eaf,Мы с папой едем на машине.
NDS_021-m-z.eaf,   Мы заехали на полянку на берёзовую
NDS_021-m-z.eaf,погуляли там...
NDS_021-m-z.eaf, Потом папа случайно  заехал эээ  ну  в какой-то довольно старинный город.
NDS_021-m-z.eaf, А нам открыли ворота.
NDS_021-m-z.eaf,Заходим
NDS_021-m-z.eaf, а там не́ме 
NDS_021-m-z.eaf,а там  стоит отряд немцев.
NDS_021-m-z.eaf, А 
NDS_021-m-z.eaf,Один немец подошёл ко мне...
NDS_021-m-z.eaf, Я ему говорю:
NDS_021-m-z.eaf,Гутен таг!
NDS_021-m-z.eaf, он мне говорит:
NDS_021-m-z.eaf,Гутен таг!.
NDS_021-m-z.eaf, Потом сказал мне два слова на русском
NDS_021-m-z.eaf,Я уж к  не помню какие.
NDS_021-m-z.eaf, ээ а потом мы уехали.
NDS_022-m-z.eaf,Один раз  мы 
NDS_022-m-z.eaf, три брата
NDS_022-m-z.eaf,Серёжка Лёшка и я
NDS_022-m-z.eaf,  с дядей Сашей поехали на рыбалку.
NDS_022-m-z.eaf, Мы мм поймали мм нь  не очень большой улов
NDS_022-m-z.eaf, на другом берегу мы увидели  ещё 
NDS_022-m-z.eaf, там люди сидели
NDS_022-m-z.eaf,и ловили рыбу
NDS_022-m-z.eaf,они поймали много рыбы и большую рыбу.
NDS_022-m-z.eaf, ээ Мы  Серёжку  отправили  попросить у них чуть-чуть рыбки
NDS_022-m-z.eaf, чтобы потом похвастаться дома хорошим уловом.
NDS_022-m-z.eaf, ээ Он пошёл
NDS_022-m-z.eaf, ой
NDS_022-m-z.eaf, я уже пошёл куда-то
NDS_022-m-z.eaf,я забыл отошёл
NDS_022-m-z.eaf, потом  пришёл  ээ  к машине
NDS_022-m-z.eaf, Серёжка принёс маленького-маленького карасика от них!
NDS_022-m-z.eaf, Вот весь мой сон.
NDS_022-m-z.eaf,Маленький.
NDS_022-m-z.eaf, Короткий.
NDS_023-m-z.eaf,нилось
NDS_023-m-z.eaf,как будто там  я ехал
NDS_023-m-z.eaf,и подружился как будто с одной дев  ну  девочкой.
NDS_023-m-z.eaf, Как будто она меня привезла к себе домой там
NDS_023-m-z.eaf,такое большое здание.
NDS_023-m-z.eaf, Там  ну  новые всякие большие комнаты были
NDS_023-m-z.eaf, и одна  она круглая была.
NDS_023-m-z.eaf, И высокая.
NDS_023-m-z.eaf, Там как будто мы прыгали всь
NDS_024-f-z.eaf,Сон это
NDS_024-f-z.eaf, то что я ээ  к папе в теплицу поехала
NDS_024-f-z.eaf, и  мама мне  показывала там жёлтый дым.
NDS_024-f-z.eaf, И  малиновый.
NDS_024-f-z.eaf, Мама дала мне  химические  разные  стеклянные штуки
NDS_024-f-z.eaf, и дома  она мне показывает
NDS_024-f-z.eaf, то что умеет.
NDS_024-f-z.eaf, Да.
NDS_025-f-z.eaf,У меня есть подружки-двойняшки.
NDS_025-f-z.eaf, И мне  приснилось
NDS_025-f-z.eaf, что мы  поехали ко мне на дачу
NDS_025-f-z.eaf, в Звенигород.
NDS_025-f-z.eaf, Там у нас был  домик.
NDS_025-f-z.eaf, Нас четверо:
NDS_025-f-z.eaf, сестрёнка я и двойняшки
NDS_025-f-z.eaf, домик  был около речки
NDS_025-f-z.eaf, рядом были родники
NDS_025-f-z.eaf, и лес-c.
NDS_025-f-z.eaf, В лесу  были ягоды и грибы.
NDS_025-f-z.eaf, А когда мы выросли
NDS_025-f-z.eaf, то мы  стали   остались в этом домике
NDS_025-f-z.eaf, и стали все вместе в нём жить.
NDS_025-f-z.eaf, У нас был огородик
NDS_025-f-z.eaf, и качели.
NDS_025-f-z.eaf, Там площадка
NDS_025-f-z.eaf,специально для игр.
NDS_025-f-z.eaf, Был огород
NDS_025-f-z.eaf, сад
NDS_025-f-z.eaf, клумба.
NDS_025-f-z.eaf, Семена были у меня!
NDS_025-f-z.eaf, Мы там разделились по специальностям:
NDS_025-f-z.eaf, моя сестрёнка
NDS_025-f-z.eaf,Оля
NDS_025-f-z.eaf, она  пропалывала грядки
NDS_025-f-z.eaf, я сажала
NDS_025-f-z.eaf, а с   двойняшки
NDS_025-f-z.eaf, они  огораживали
NDS_025-f-z.eaf, там где посажено
NDS_025-f-z.eaf,ставили колышки 
NDS_025-f-z.eaf, ставили колышки
NDS_025-f-z.eaf, и  на клумбе  они поливали  цветы.
NDS_025-f-z.eaf, Я сажала  цветы.
NDS_026-m-z.eaf,Ну  ээ  там  мы с сестрёнкой как-то гуляем
NDS_026-m-z.eaf, ээ  по улице
NDS_026-m-z.eaf,ей надо было  на тренировку пойти
NDS_026-m-z.eaf, ну вот
NDS_026-m-z.eaf, мм  одна тётенька проходит мимо
NDS_026-m-z.eaf,Я ей  ну как бы сказал
NDS_026-m-z.eaf,что ей надо  куда-то зайти.
NDS_026-m-z.eaf, мм  Она  тоже не вспомнила куда
NDS_026-m-z.eaf, мм я тоже не знал куда
NDS_026-m-z.eaf, мы приб  побежали её догонять!
NDS_026-m-z.eaf, Но на улице было много людей
NDS_026-m-z.eaf, Раньше  этого не было как бы...
NDS_026-m-z.eaf, все  ээ по улицам ходили
NDS_026-m-z.eaf,играли
NDS_026-m-z.eaf, и эта тётенька уже ушла.
NDS_026-m-z.eaf, мм Вдруг 
NDS_026-m-z.eaf, Вот  когда обратно уже бежали
NDS_026-m-z.eaf, ммм Сейчас.
NDS_026-m-z.eaf, она это 
NDS_026-m-z.eaf, она бежала
NDS_026-m-z.eaf,ударилась об ээ   сейчас  обо что-то
NDS_026-m-z.eaf, ну
NDS_026-m-z.eaf, ну да
NDS_026-m-z.eaf,обо что-то
NDS_026-m-z.eaf,потом упала
NDS_026-m-z.eaf, не знаю
NDS_026-m-z.eaf, из носа текл   текла кровь
NDS_026-m-z.eaf, я подошёл
NDS_026-m-z.eaf,испугался
NDS_026-m-z.eaf,и  ну  потом  он закончился.
NDS_027-f-z.eaf,зжала ко мне бабушка
NDS_027-f-z.eaf, ну вот
NDS_027-f-z.eaf, ээ В обед
